id,title,date,summary,fulltext
13201213969,"Fall on Rock – Inadequate Protection California, Yosemite Valley, El Capitan, The Nose",2016,"On May 9, at approximately 9:30 a.m., YOSAR dispatch received a call about an injured climber who had taken a 20-foot leader fall on the first pitch of the Nose. As YOSAR mobilized to El Cap Meadow..."
13201214818,"Mt. Shasta Annual Summary California, Mt. Shasta and Castle Crags Wilderness",2018,"In 2017 there were four climbing-related incidents on Mt. Shasta. One accident was the result of rockfall, while the other three were primarily due to poor preparation for the terrain and environme..."
13201213207,"Lightning — Exposure, Weather, Poor Position California, Bear Creek Spire, North Arete",2015,"On August 9 my partner Matt and I (both 26) attempted to climb Bear Creek Spire via the North Arête (6 pitches, 5.8) in a single-day, car-to-car push from the trailhead at Mosquito Flats. The weath..."
13201214847,"Rappel Error – Rappelled Off End of Rope in Storm California, Yosemite National Park, Matthes Crest",2018,"My climbing partner and I were attempting to climb Tenaya Peak, Matthes Crest, and Cathedral Peak—three long but moderate routes in the Tuolumne Meadows area—in a day. Because of the sheer amount o..."
13201216225,"Fall on Rock—Roped Soloing, Inadequate Protection California, Yosemite National Park, Manure Pile Buttress",2022,"On April 13, Yosemite Search and Rescue (YOSAR) responded to a roped soloist who had fallen and injured himself while climbing the second pitch of After Six (5 pitches, 5.7) on Manure Pile Buttress..."
13201004101,"Fall on Rock, Inadequate Protection California, Yosemite National Park, El Capitan, The Nose",2010," On June 26, Holly (32) and her partner Jeff were climbing the first pitch of The Nose when she took a 40-foot leader fall. She fractured her elbow and had abrasions. She was carried to the road a..."
13201213004,"Stranded - New and Unexpected Situation, Exceeding Abilities California, Yosemite National Park, Lambert Dome, Northwest Books",2014,"On August 2, Carl and Michelle (both from Canada) climbed Northwest Books (5.6). The descent is second- or third-class, but they found themselves on some slabs that Michelle was afraid to cross, de..."
13201216224,"Stranded — Exposure and Weather California, Yosemite National Park, Half Dome",2022,"In the evening of October 17, two climbers, Kate (28) and Nick (26), started up the Regular Northwest Face of Half Dome (23 pitches, 5.9 C2) after completing the Nose on El Capitan (31 pitches, 5.9..."
13201213657,"Avalanche — Poor Position California, Mt. Shasta, Hotlum-Wintun Route",2016,"On June 13, near the Hotlum-Wintun Route on the east side of Shasta, a male climber triggered a loose-wet avalanche at about 13,000 feet while glissading. The climber involved had separated from hi..."
13201214345,"Cathedral Peak Leader Fall – Off Route, Inadequate Protection California, Yosemite National Park, Cathedral Peak",2017,"On July 17, at 9 a.m., Yosemite Dispatch received a call from a distressed party at the base of Cathedral Peak. The caller’s 38-year-old male climbing partner had fallen while off route on the firs..."
13201212399,"Communication Device Problem California, Mt. Shasta, Hotlum-Wintun Ridge",2013," On August 29 I received a call from Siskiyou County SAR, Celeste Fowler, stating that a SPOT device had been set off on the northeast side of the mountain, near the 10,000-foot level on the Hotl..."
13201213973,"Fall on Rock – Inadequate Protection California, Yosemite Valley, El Capitan, Lurking Fear",2016,"On September 19, at approximately 5:30 p.m., YOSAR was notified about a climber who had taken a 15-meter fall on Lurking Fear. The climber suffered serious injuries, including possible head trauma...."
13201216223,"Fall on Rock—Off Route, Inadequate Protection California, Yosemite National Park, Five Open Books",2022,"On March 4, two climbers, “Jeff” and “Erin,” climbed Munginella (3 pitches, 5.6) to the base of Selaginella (4 pitches, 5.8) in the Five Open Books area near Yosemite Falls. The pair were both expe..."
13199504602,"Stranded, Failure to Turn Back, Hypothermia, Dehydration, Inadequate, Clothing and Equipment, Weather California, Yosemite Valley, El Capitan",1995," Here are the events leading up to the rescue of the nine climbers, from three parties, from Camp 6 on the Nose. Quotations have been edited. The American party consisted of Dean Freeman (34), ..."
13201216233,"Bouldering Fall California, Joshua Tree National Park, Echo Rock Boulders",2022,"In March, Lucy Kim (23) fell from Classic Thin Crack (V2) in Joshua Tree, severely damaging her left ankle. With her hands at the top, Kim chose to jump off in order to retry the problem. Below wer..."
13201215164,"Stranded on Descent – Off-Route Fatigue California, Yosemite Valley, El Capitan, East Ledges",2019,"On two days in a row in early June, YOSAR responded to climbers stranded after failing to make their way down the East Ledges descent from the top of El Capitan, which requires a mix of rappelling ..."
13201214735,"Lowering Error –&nbsp;Inexperience California, Mammoth Lakes, Clark Canyon, Area 13",2018,"On July 25, as he was preparing to lower from a ledge, a climber fell about 15 meters to the ground. The climber was a member of a three-person team attempting a “mock multi-pitch climb” in prepara..."
13201216229,"Fall on Rock — Inadequate Protection, Inexperience California, Yosemite National Park, Cathedral Peak",2022,"On August 13, BJ Cook and I responded to an accident while climbing on the Southeast Buttress of Cathedral Peak, a five-pitch, 5.6 traditional climb in Tuolumne Meadows. BJ and I are experienced cl..."
13201215585,"Slip on Ice While Descending — Unable to Self-Arrest California, High Sierra, Mt. Sill, North Couloir",2020,Two 23-year-old males were descending the L-shaped snow eld below Mt. Sill’s North Couloir in the late afternoon of October 20. Both were wearing helmets and crampons and using ice axes to descend ...
13201212985,"Avalanche – Climbing Unroped, Weather California, Laurel Mountain, East Face, Mendenhall Couloir ",2015,"On April 6 my partner (age 44) and I (age 29) set out to climb Laurel Mountain (11,812’) via the Mendenhall Couloir (3,000’, III, Class 4, Steep Snow). We started hiking around 8 a.m. and reached t..."
13201215170,"Lowering Error – Miscommunication California, Bishop Area, Pine Creek Canyon, Gateway Slabs",2019,"On October 20, at approximately 2 p.m., an experienced climber (male, 36) took a long, tumbling ground fall on Vanadium Miner’s Daughter (5.9) at the Gateway Slabs, outside of Pratt’s Crack Canyon...."
13201214367,"Leader Fall – Inadequate Protection California, Yosemite National Park, Tuolumne Meadows, Daff Dome",2017,"Around midday on August 12, a climbing party on Crescent Arch (5.10a) on Daff Dome reported that the 48-year-old, male leader had taken a 25-foot fall and sustained a dislocated shoulder and what a..."
13201215860,"Mt. Shasta Annual Summary California, Mt. Shasta and Castle Crags Wilderness",2021,"The number of accidents and searches on Mt. Shasta was down from the last couple of seasons, most likely due to COVID-19 and the associated forest closure and stay-at-home orders, which kept people..."
13201212449,"Fall on Rock, Inadequate Protection California, Joshua Tree National Park, Intersection Rock",2013," In October I was leading the Left Ski Track (5.11a) on Intersection Rock and suffered a ground fall from about 20 feet up. I landed in a patch of dirt that is about two feet by three feet. All ar..."
13201212960,"Fall on Rock – Off Route, Inadequate Protection California, Yosemite National Park, Tuolumne Meadows, Fairview Dome",2015,"On June 21, 2013, I (61 years old, experienced climber) set out to climb the Regular Route (III 5.9) up the north face of Fairview Dome. I had climbed the route at least a few times before, includi..."
13201216234,"Leg Stuck in Crack California, Joshua Tree National Park, Left Horse Area",2022,"On a spring day in Joshua Tree, a climber returned to practice roped soloing after many years away from the sport. He started up Granny Goose (5.7), a 50-foot traditional route in a well-traveled a..."
13201213446,"Slip On Snow –  Failure to Self-Arrest, No Helmet California, Mt. Shasta, Avalanche Gulch / Heart Route",2015,"On May 25 a female climber (58) was ascending Avalanche Gulch via the Heart at roughly 12,000 feet, just below the Red Banks, when she fell and lost control of her ice axe. She was then unable to a..."
13201215586,"Loose Rock California, High Sierra, Mt. Whitney, Mountaineer's Route",2020,"Late on August 24, a 27-year-old female was descending the Mountaineer’s Route on Mt. Whitney after summiting the peak. At about 13,900 feet, near the top of the big gully that characterizes much o..."
13201212422,"Fall on Rock - Rappel Error California, Yosemite Valley, El Capitan, East Ledges Descent",2013," On June 17, a 51-year-old male French climber was rappelling one of the descent lines on the East Ledges of El Capitan. On the final rappel he fell 30 feet to the ground, injuring his ankle. Det..."
13201213002,"Fall on Rock, Inadequate Protection - Misperception California, Yosemite National Park, Leaning Tower, West Face",2014,"On June 24, Australian climber Shane Houbart (29) was on his second day of attempting to solo the West Face of Leaning Tower (Grade V 5.7 C2). After lunch at Ahwahnee Ledge, he began aiding up and ..."
13201215861,"Incorrect Tie-In —Distraction California, Yosemite National Park, Five and Dime Cliff",2021,"On June 4, Alex and Jane (pseudonyms) started their afternoon of climbing on Mockery, a bolted 5.8 route. Jane began leading, but a few bolts up she asked to get lowered. The climbers switched role..."
13201003000,"Stranded — Benighted, Exposure — Inadequate Clothing and Equipment, Late Start California, Yosemite Valley, Lost Arrow Spire",2010," On April 13, Steve (45), Will (23), and Brent (22) set out to climb the classic Lost Arrow Spire (two pitches, 5.8/5.10 A2). Steve had climbed at least 15 big walls in the park over 30 years, as..."
13201215582,"Stranded — Off Route, Inadequate Gear, Injured Rescuer California, Sierra Nevada, Mt. Emerson, Southeast Face",2020,"In the late afternoon of September 15, hikers on the Piute Pass Trail reported that they heard calls for help and saw people waving their arms on the rugged southeast face of Mt. Emerson (13,204 fe..."
13201214365,"Rappel Error – Attempted to Rappel Unanchored Rope California, Yosemite Valley, El Capitan, East Ledges Descent",2017,Christopher Vale and his partner Luke started climbing the west face of El Capitan around 7:30 a.m. on September 5. (The name of Vale’s climbing partner has been changed.) The two had met a few day...
13201214633,"Lowering Errors –&nbsp;Ropes Too Short, Helmet/No Helmet California, Yosemite Valley, Swan Slab and Church Bowl",2018,"On July 3 there were two climbing accidents almost identical in nature in the Valley. Both were ground falls, and both resulted from a belayer lowering the climber with a rope that was too short fo..."
